accuracy;loss;val_accuracy;val_loss
0.7707442045211792;0.5435195565223694;0.8361774682998657;0.49825456738471985
0.7878528833389282;0.5473870635032654;0.8395904302597046;0.49683618545532227
0.7972626090049744;0.5366812348365784;0.8395904302597046;0.495212584733963
0.7810094356536865;0.5469196438789368;0.8395904302597046;0.4937916398048401
0.7767322659492493;0.5438601970672607;0.8395904302597046;0.49228525161743164
0.7938408851623535;0.5405452847480774;0.8395904302597046;0.4907607138156891
0.7929854393005371;0.5423454642295837;0.8430033922195435;0.489269882440567
0.7792985439300537;0.546684741973877;0.849829375743866;0.487856388092041
0.7929854393005371;0.5387543439865112;0.849829375743866;0.48639848828315735
0.7887082695960999;0.5376428961753845;0.849829375743866;0.48492884635925293
0.7981180548667908;0.5391221046447754;0.8532423377037048;0.48335838317871094
0.7647562026977539;0.5316933989524841;0.8532423377037048;0.4818919897079468
0.7818648219108582;0.5273296236991882;0.8532423377037048;0.480464905500412
0.7878528833389282;0.5264236927032471;0.8532423377037048;0.47896677255630493
0.7613344788551331;0.5402148365974426;0.8566552996635437;0.4775997996330261
0.7878528833389282;0.5244152545928955;0.8600682616233826;0.476140558719635
0.7972626090049744;0.5228251814842224;0.8668941855430603;0.4746860861778259
0.7827202677726746;0.5222686529159546;0.8703071475028992;0.47314223647117615
0.7912746071815491;0.5281546711921692;0.873720109462738;0.47170671820640564
0.7895637154579163;0.5255465507507324;0.873720109462738;0.47028857469558716
0.7929854393005371;0.5256425738334656;0.8771331310272217;0.4688907265663147
0.7810094356536865;0.5233481526374817;0.8771331310272217;0.46742889285087585
0.7801539897918701;0.519382119178772;0.8771331310272217;0.46602123975753784
0.8058169484138489;0.5153141617774963;0.8805460929870605;0.46457764506340027
0.7981180548667908;0.5169084668159485;0.8805460929870605;0.46308237314224243
0.8075277805328369;0.5060839653015137;0.8805460929870605;0.46162888407707214
0.7981180548667908;0.5102360844612122;0.8805460929870605;0.46017345786094666
0.7895637154579163;0.5155286192893982;0.8805460929870605;0.4587557911872864
0.7929854393005371;0.5159497857093811;0.8805460929870605;0.45740455389022827
0.802395224571228;0.5146885514259338;0.8805460929870605;0.45606833696365356
0.813515841960907;0.5071939826011658;0.8805460929870605;0.4546099603176117
0.8169375658035278;0.4988779127597809;0.8805460929870605;0.4530951678752899
0.8066723942756653;0.500224232673645;0.8839590549468994;0.4516153037548065
0.802395224571228;0.5115599036216736;0.8839590549468994;0.4501741826534271
0.8075277805328369;0.49780815839767456;0.8839590549468994;0.44878947734832764
0.7955517768859863;0.5027663111686707;0.8839590549468994;0.4474453032016754
0.8066723942756653;0.49893003702163696;0.8839590549468994;0.44609200954437256
0.7912746071815491;0.49828824400901794;0.8771331310272217;0.444762259721756
0.8066723942756653;0.5003129839897156;0.8805460929870605;0.44342154264450073
0.8100941181182861;0.49297457933425903;0.8805460929870605;0.44198155403137207
0.8118049502372742;0.5005337595939636;0.8805460929870605;0.44060060381889343
0.8075277805328369;0.5011762976646423;0.8805460929870605;0.43926888704299927
0.7938408851623535;0.49351418018341064;0.8805460929870605;0.4379432797431946
0.8049615025520325;0.48885881900787354;0.8771331310272217;0.4365769624710083
0.8160821199417114;0.4846387803554535;0.873720109462738;0.43515700101852417
0.8083832263946533;0.4962613880634308;0.873720109462738;0.4338648021221161
0.8109495043754578;0.49235573410987854;0.873720109462738;0.43253812193870544
0.8237810134887695;0.4861723780632019;0.873720109462738;0.4312055706977844
0.8032506704330444;0.48916053771972656;0.873720109462738;0.4299513101577759
0.8118049502372742;0.4756473898887634;0.873720109462738;0.4287201166152954
0.8220701217651367;0.4796200394630432;0.873720109462738;0.42733800411224365
0.8246364593505859;0.47506508231163025;0.873720109462738;0.42601826786994934
0.8075277805328369;0.4764203727245331;0.8771331310272217;0.4247356951236725
0.8118049502372742;0.4740793704986572;0.8771331310272217;0.42348524928092957
0.8092386722564697;0.47909265756607056;0.8771331310272217;0.42223864793777466
0.8272027373313904;0.47014519572257996;0.8771331310272217;0.420989066362381
0.8092386722564697;0.4799712300300598;0.8771331310272217;0.4197806715965271
0.813515841960907;0.4697965681552887;0.8771331310272217;0.4186534881591797
0.815226674079895;0.48151302337646484;0.8771331310272217;0.417498916387558
0.8066723942756653;0.4758409261703491;0.8771331310272217;0.41637715697288513
0.8177930116653442;0.4671340584754944;0.8771331310272217;0.4151603877544403
0.8160821199417114;0.47208139300346375;0.8771331310272217;0.41397032141685486
0.8118049502372742;0.47111135721206665;0.8805460929870605;0.41286537051200867
0.8289136290550232;0.4578545093536377;0.8839590549468994;0.41162818670272827
0.8220701217651367;0.46286091208457947;0.8839590549468994;0.4104349613189697
0.8186483979225159;0.45773181319236755;0.8839590549468994;0.40932968258857727
